id,platform,source
847886,web,admob
847908,web,organic
850338,web,organic
850352,web,admob
850370,web,organic
852696,android,admob
852700,android,admob
852704,android,admob
852710,android,admob
855146,android,organic
857516,android,admob
857556,android,organic
859890,iOS,organic
859932,iOS,admob
859952,iOS,organic
859966,iOS,admob
862284,iOS,admob
862330,iOS,organic
862334,iOS,organic
862364,iOS,admob
864702,iOS,organic
867172,iOS,organic
869544,iOS,admob
869576,iOS,admob
869586,iOS,admob
871856,iOS,admob
871904,iOS,organic
874340,iOS,admob
876714,iOS,admob
876772,iOS,admob
879130,iOS,admob
879138,iOS,organic
879144,iOS,admob
881496,iOS,admob
881510,iOS,admob
881526,iOS,admob
883896,web,admob
886294,web,organic
886308,web,organic
886310,web,organic
891124,iOS,organic
891174,iOS,organic
891176,iOS,organic
893500,iOS,organic
893548,iOS,organic
893590,iOS,organic
677116,web,organic
677130,web,organic
679572,android,tapjoy
679608,android,tapjoy
679610,android,tapjoy
681944,android,tapjoy
681974,android,tapjoy
684374,android,tapjoy
686746,android,tapjoy
686806,android,organic
689138,android,organic
691584,iOS,tapjoy
693978,iOS,tapjoy
694012,iOS,organic
701160,iOS,tapjoy
701190,iOS,tapjoy
701194,iOS,tapjoy
703564,iOS,tapjoy
705970,iOS,tapjoy
710806,iOS,tapjoy
713164,iOS,organic
713172,iOS,tapjoy
717906,web,tapjoy
717932,web,tapjoy
720366,android,organic
722710,android,organic
725104,android,organic
725152,android,tapjoy
725184,android,organic
725194,android,organic
727596,android,organic
727608,android,organic
729956,iOS,tapjoy
729984,iOS,organic
730000,iOS,tapjoy
732336,iOS,organic
732368,iOS,organic
732370,iOS,tapjoy
732372,iOS,tapjoy
732412,iOS,organic
734754,iOS,organic
734764,iOS,tapjoy
737168,iOS,tapjoy
739544,iOS,organic
739614,iOS,organic
741970,iOS,tapjoy
741972,iOS,tapjoy
741982,iOS,tapjoy
746724,web,tapjoy
746774,web,tapjoy
749116,web,organic
749136,web,tapjoy
751540,web,tapjoy
751562,web,tapjoy
753954,web,tapjoy
753998,web,tapjoy
758736,android,organic
761158,android,organic
763552,iOS,organic
763564,iOS,organic
763594,iOS,organic
765980,iOS,organic
766026,iOS,organic
766028,iOS,tapjoy
768342,iOS,organic
768380,iOS,organic
768396,iOS,organic
768414,iOS,organic
770720,iOS,organic
770772,iOS,organic
770802,iOS,organic
770816,iOS,organic
773150,iOS,organic
773228,iOS,organic
775600,web,tapjoy
777946,android,organic
780400,android,admob
785180,android,admob
785182,android,admob
785226,android,admob
787558,android,admob
787578,android,organic
787582,android,admob
789926,android,admob
789942,android,organic
789946,android,organic
789980,android,admob
792366,android,admob
792406,android,admob
797138,iOS,organic
797152,iOS,organic
799526,iOS,organic
799532,iOS,admob
799554,iOS,admob
799558,iOS,admob
799576,iOS,organic
801950,iOS,organic
804342,iOS,organic
804372,iOS,organic
806796,web,organic
809128,web,organic
809140,web,admob
809184,web,admob
809188,web,admob
809196,web,admob
811556,web,admob
811566,web,admob
811574,web,admob
813964,android,admob
814012,android,organic
816372,android,organic
816376,android,admob
816420,android,organic
821138,android,organic
825978,android,admob
830716,iOS,admob
830718,iOS,admob
833168,iOS,organic
833184,iOS,organic
840372,iOS,organic
840412,iOS,admob
842728,iOS,organic
845152,web,organic
845246,web,admob
847604,web,admob
849962,web,admob
849978,web,organic
852322,android,admob
852334,android,organic
852370,android,organic
854742,android,admob
854750,android,admob
857120,android,organic
857136,android,admob
857166,android,admob
857176,android,organic
857198,android,organic
857206,android,organic
859554,iOS,organic
859564,iOS,organic
859612,iOS,admob
861962,iOS,admob
864396,iOS,admob
864412,iOS,admob
866760,iOS,organic
866782,iOS,organic
866792,iOS,admob
866796,iOS,admob
869128,iOS,admob
871564,iOS,organic
873964,iOS,admob
874010,iOS,admob
874012,iOS,admob
876374,iOS,admob
878736,iOS,organic
878752,iOS,organic
878802,iOS,admob
881138,iOS,admob
881168,iOS,admob
883588,web,admob
883596,web,admob
883614,web,organic
885934,web,admob
885970,web,organic
888388,android,organic
893128,iOS,organic
893144,iOS,organic
893208,iOS,organic
677448,web,organic
677468,web,organic
679826,android,tapjoy
679834,android,tapjoy
679846,android,organic
679888,android,tapjoy
682306,android,tapjoy
687054,android,tapjoy
687102,android,tapjoy
689426,android,tapjoy
689460,android,organic
691874,iOS,tapjoy
691878,iOS,organic
691884,iOS,tapjoy
691892,iOS,organic
691918,iOS,tapjoy
694260,iOS,tapjoy
696642,iOS,tapjoy
696652,iOS,organic
699042,iOS,tapjoy
699064,iOS,tapjoy
699070,iOS,organic
699078,iOS,tapjoy
699122,iOS,organic
701490,iOS,organic
701496,iOS,tapjoy
706248,iOS,tapjoy
706332,iOS,tapjoy
708716,iOS,tapjoy
711106,iOS,organic
713478,iOS,tapjoy
715838,web,organic
715862,web,organic
718228,web,tapjoy
718280,web,organic
718316,web,organic
720706,android,tapjoy
723028,android,organic
725416,android,organic
725442,android,tapjoy
727906,iOS,tapjoy
730268,iOS,tapjoy
730308,iOS,tapjoy
730322,iOS,organic
735064,iOS,tapjoy
735080,iOS,tapjoy
735110,iOS,tapjoy
737478,iOS,organic
737488,iOS,tapjoy
739888,iOS,tapjoy
739904,iOS,organic
742250,iOS,tapjoy
742260,iOS,tapjoy
744660,iOS,tapjoy
744670,iOS,tapjoy
749440,web,tapjoy
749450,web,tapjoy
749490,web,tapjoy
749506,web,tapjoy
754244,android,organic
754262,android,organic
754274,android,organic
756672,android,tapjoy
761432,android,organic
761436,android,organic
761452,android,organic
761466,android,organic
761482,android,tapjoy
763864,iOS,tapjoy
766236,iOS,organic
766272,iOS,organic
766320,iOS,organic
766324,iOS,organic
771036,iOS,organic
771042,iOS,tapjoy
771076,iOS,organic
773442,iOS,organic
773474,iOS,organic
773512,web,organic
775846,web,tapjoy
775884,web,organic
775916,web,organic
778204,android,admob
778244,android,admob
778284,android,admob
783074,android,organic
783094,android,admob
783098,android,admob
785484,android,admob
785514,android,organic
787822,android,organic
787858,android,admob
792638,android,admob
795078,iOS,admob
795112,iOS,organic
797488,iOS,organic
797502,iOS,organic
797504,iOS,admob
797508,iOS,admob
797516,iOS,organic
799828,iOS,admob
799854,iOS,admob
802234,iOS,organic
802264,iOS,organic
802286,iOS,organic
802296,iOS,organic
804662,iOS,organic
804702,iOS,organic
804742,iOS,organic
807054,web,admob
807060,web,organic
809446,web,organic
809452,web,organic
811882,web,organic
811910,web,organic
811912,web,organic
814250,android,organic
814252,android,admob
814340,android,admob
821468,android,organic
823844,android,admob
823850,android,admob
823874,android,admob
823890,android,admob
826214,android,admob
828622,iOS,admob
831020,iOS,organic
833456,iOS,organic
833514,iOS,admob
835856,iOS,admob
835886,iOS,organic
835892,iOS,organic
838246,iOS,admob
840636,iOS,organic
840706,iOS,organic
843076,iOS,organic
845472,web,admob
850222,web,admob
850316,web,organic
855094,android,admob
855120,android,organic
857448,android,organic
857466,android,organic
857486,android,organic
859866,iOS,admob
859914,iOS,admob
862250,iOS,admob
864682,iOS,admob
867004,iOS,organic
867020,iOS,admob
867026,iOS,admob
867032,iOS,admob
867036,iOS,admob
867042,iOS,admob
867056,iOS,admob
867078,iOS,admob
867086,iOS,admob
869460,iOS,admob
869482,iOS,admob
869492,iOS,admob
871910,iOS,organic
871938,iOS,admob
874256,iOS,admob
874310,iOS,admob
876632,iOS,admob
876650,iOS,admob
879136,iOS,admob
881418,iOS,admob
883848,web,admob
883850,web,organic
883870,web,organic
886254,web,admob
886282,web,admob
888728,android,organic
891056,iOS,organic
891058,iOS,organic
893432,iOS,organic
893466,iOS,organic
677556,web,organic
677584,web,organic
682354,android,tapjoy
684758,android,tapjoy
684820,android,tapjoy
687112,android,tapjoy
687138,android,organic
687212,android,tapjoy
687216,android,organic
689520,android,organic
689526,android,tapjoy
689530,android,tapjoy
689554,android,organic
689612,android,tapjoy
691974,iOS,organic
691984,iOS,tapjoy
691986,iOS,organic
692004,iOS,organic
694352,iOS,organic
696744,iOS,tapjoy
696746,iOS,organic
696784,iOS,tapjoy
699188,iOS,organic
701528,iOS,tapjoy
701570,iOS,organic
701574,iOS,tapjoy
701600,iOS,tapjoy
701614,iOS,tapjoy
701622,iOS,organic
701636,iOS,tapjoy
703942,iOS,organic
706388,iOS,tapjoy
708764,iOS,tapjoy
708770,iOS,tapjoy
708794,iOS,tapjoy
708818,iOS,organic
711196,iOS,tapjoy
713546,web,tapjoy
713616,web,tapjoy
715936,web,tapjoy
715994,web,tapjoy
718346,web,organic
718366,web,organic
720770,android,tapjoy
723142,android,organic
723162,android,tapjoy
723212,android,organic
725524,android,organic
725534,android,organic
725554,android,organic
725570,android,organic
732796,iOS,organic
735238,iOS,tapjoy
737576,iOS,tapjoy
739974,iOS,tapjoy
739980,iOS,tapjoy
742392,iOS,tapjoy
744748,iOS,tapjoy
744786,iOS,organic
747190,web,tapjoy
747204,web,organic
749546,web,tapjoy
749596,web,tapjoy
756818,android,organic
756824,android,tapjoy
756826,android,organic
759186,android,organic
761546,android,organic
761590,android,organic
761592,android,organic
763952,iOS,organic
763956,iOS,organic
763972,iOS,organic
763996,iOS,organic
768738,iOS,organic
768768,iOS,tapjoy
768814,iOS,organic
771156,iOS,organic
771162,iOS,organic
771196,iOS,organic
773518,web,organic
773584,web,organic
773592,web,organic
775986,web,organic
778334,android,admob
778338,android,organic
780772,android,admob
783194,android,admob
785550,android,organic
785608,android,admob
787958,android,admob
787990,android,admob
790364,android,organic
792806,android,admob
792824,android,admob
792826,android,admob
795186,iOS,organic
795224,iOS,organic
797552,iOS,organic
797592,iOS,organic
799936,iOS,admob
802344,iOS,admob
804774,iOS,admob
804818,iOS,admob
809580,web,organic
809584,web,admob
811944,web,admob
814382,android,organic
814384,android,organic
816786,android,admob
816794,android,organic
816824,android,admob
819182,android,organic
821608,android,admob
826372,android,organic
828734,iOS,admob
828762,iOS,organic
828768,iOS,organic
828772,iOS,admob
828774,iOS,organic
828778,iOS,organic
828788,iOS,admob
831122,iOS,admob
831192,iOS,organic
833562,iOS,organic
833592,iOS,organic
838396,iOS,admob
840808,iOS,organic
845564,web,organic
845612,web,organic
847934,web,admob
847976,web,admob
850372,web,admob
850392,web,admob
852752,android,organic
852776,android,organic
855170,android,admob
855182,android,admob
857534,android,organic
857572,android,admob
857578,android,organic
857596,android,admob
860004,iOS,organic
864738,iOS,admob
864784,iOS,admob
864786,iOS,admob
869512,iOS,organic
869528,iOS,admob
871962,iOS,organic
871980,iOS,admob
874354,iOS,admob
874356,iOS,admob
874376,iOS,admob
876710,iOS,admob
876718,iOS,admob
876726,iOS,admob
876760,iOS,admob
876764,iOS,admob
876794,iOS,admob
876796,iOS,admob
879210,iOS,admob
879230,iOS,organic
879238,iOS,admob
881546,iOS,admob
881580,iOS,admob
891116,iOS,organic
891190,iOS,organic
893566,iOS,organic
677138,web,organic
679524,android,tapjoy
679532,android,tapjoy
681886,android,tapjoy
681904,android,tapjoy
681946,android,organic
681950,android,organic
681964,android,tapjoy
684316,android,tapjoy
684328,android,tapjoy
684340,android,organic
686740,android,tapjoy
689132,android,tapjoy
689134,android,tapjoy
696290,iOS,tapjoy
698710,iOS,tapjoy
698746,iOS,tapjoy
698750,iOS,tapjoy
698758,iOS,tapjoy
701102,iOS,tapjoy
701158,iOS,tapjoy
703558,iOS,organic
705896,iOS,tapjoy
708294,iOS,tapjoy
708346,iOS,tapjoy
710734,iOS,organic
713124,iOS,tapjoy
715510,web,tapjoy
715580,web,tapjoy
717902,web,organic
717914,web,organic
720332,android,tapjoy
722752,android,organic
722772,android,tapjoy
722776,android,organic
725102,android,organic
725186,android,organic
729872,iOS,tapjoy
729878,iOS,tapjoy
729900,iOS,tapjoy
729916,iOS,tapjoy
732294,iOS,tapjoy
734740,iOS,tapjoy
737132,iOS,tapjoy
739536,iOS,tapjoy
741912,iOS,tapjoy
744304,iOS,tapjoy
744372,iOS,organic
744376,iOS,tapjoy
746692,web,tapjoy
746696,web,tapjoy
746758,web,tapjoy
749120,web,tapjoy
751486,web,tapjoy
751488,web,organic
758674,android,tapjoy
761098,android,organic
761102,android,organic
763498,iOS,organic
765888,iOS,organic
765932,iOS,organic
765944,iOS,organic
765954,iOS,organic
765956,iOS,organic
770746,iOS,organic
770764,iOS,tapjoy
773084,iOS,organic
773102,iOS,organic
773104,iOS,organic
773110,iOS,organic
773146,iOS,organic
775516,web,organic
775538,web,organic
777908,android,admob
777918,android,organic
780330,android,admob
780342,android,organic
780372,android,organic
782724,android,admob
782736,android,organic
785124,android,admob
785152,android,admob
787478,android,admob
787570,android,admob
789948,android,organic
789960,android,admob
792260,android,admob
792326,android,admob
792330,android,admob
794686,iOS,organic
797124,iOS,admob
797160,iOS,organic
801916,iOS,organic
801944,iOS,organic
801958,iOS,organic
804354,iOS,organic
809094,web,organic
809116,web,admob
809144,web,admob
811524,web,organic
811542,web,admob
811544,web,admob
813876,android,organic
816264,android,organic
816310,android,organic
818708,android,organic
818750,android,organic
821128,android,organic
823478,android,admob
823524,android,organic
823548,android,admob
825900,android,admob
825908,android,admob
825938,android,admob
828342,iOS,admob
828382,iOS,admob
830776,iOS,organic
833144,iOS,organic
837938,iOS,admob
840290,iOS,organic
842740,iOS,admob
845094,web,admob
845096,web,admob
845128,web,admob
847538,web,admob
849940,web,admob
852308,android,organic
852324,android,organic
854694,android,organic
857126,android,admob
857174,android,organic
864324,iOS,organic
866710,iOS,admob
866750,iOS,admob
866762,iOS,admob
869098,iOS,admob
869132,iOS,admob
869168,iOS,admob
869176,iOS,admob
869186,iOS,admob
869194,iOS,admob
871512,iOS,organic
871526,iOS,organic
876314,iOS,admob
876328,iOS,admob
876342,iOS,admob
876366,iOS,admob
878720,iOS,admob
878728,iOS,organic
878760,iOS,admob
883488,web,admob
883494,web,organic
883548,web,organic
885896,web,admob
885946,web,admob
890706,iOS,organic
893102,iOS,organic
893122,iOS,organic
679760,android,tapjoy
682106,android,organic
682140,android,tapjoy
682146,android,tapjoy
682156,android,organic
684476,android,organic
684534,android,tapjoy
689322,android,tapjoy
691728,iOS,tapjoy
694074,iOS,tapjoy
694080,iOS,tapjoy
694112,iOS,tapjoy
696512,iOS,tapjoy
701328,iOS,tapjoy
701334,iOS,tapjoy
701342,iOS,tapjoy
703700,iOS,tapjoy
703744,iOS,tapjoy
706146,iOS,tapjoy
708486,iOS,tapjoy
710888,iOS,tapjoy
710890,iOS,tapjoy
710898,iOS,organic
710914,iOS,organic
713366,iOS,tapjoy
715764,web,organic
718110,web,organic
718126,web,tapjoy
718136,web,organic
720514,android,organic
720518,android,organic
720538,android,organic
722928,android,organic
722950,android,tapjoy
725312,android,tapjoy
725318,android,organic
725338,android,tapjoy
727676,android,organic
727706,android,organic
730070,iOS,organic
730108,iOS,tapjoy
730138,iOS,tapjoy
734946,iOS,tapjoy
739672,iOS,tapjoy
739690,iOS,tapjoy
739698,iOS,tapjoy
742098,iOS,tapjoy
742112,iOS,tapjoy
742158,iOS,organic
744502,iOS,organic
744512,iOS,organic
746936,web,tapjoy
746940,web,tapjoy
749304,web,tapjoy
751702,web,organic
754152,android,organic
754156,android,organic
754172,android,organic
756508,android,organic
756530,android,organic
763704,iOS,tapjoy
763730,iOS,tapjoy
766082,iOS,tapjoy
766094,iOS,organic
766100,iOS,organic
766136,iOS,organic
768466,iOS,organic
770880,iOS,tapjoy
770894,iOS,organic
770916,iOS,organic
770948,iOS,tapjoy
770952,iOS,organic
773334,iOS,organic
778122,android,organic
778142,android,admob
778172,android,admob
778194,android,admob
780486,android,organic
780488,android,admob
780548,android,organic
780566,android,admob
782862,android,admob
782876,android,organic
782980,android,organic
785266,android,admob
787692,android,admob
787718,android,admob
790096,android,admob
790144,android,admob
792512,android,organic
792542,android,admob
794900,iOS,organic
797302,iOS,organic
797338,iOS,organic
797358,iOS,organic
797362,iOS,admob
799706,iOS,admob
799722,iOS,organic
802140,iOS,organic
804462,iOS,admob
804496,iOS,organic
804512,iOS,organic
804520,iOS,admob
806978,web,organic
809322,web,admob
809348,web,organic
809366,web,admob
809372,web,organic
811684,web,admob
811720,web,organic
811742,web,admob
816466,android,admob
816542,android,organic
816562,android,admob
816566,android,organic
818908,android,admob
821292,android,admob
821330,android,admob
823708,android,organic
823770,android,organic
826110,android,admob
826156,android,admob
828560,iOS,organic
830926,iOS,organic
830966,iOS,admob
833290,iOS,admob
833302,iOS,admob
833320,iOS,organic
835732,iOS,organic
838078,iOS,admob
838124,iOS,organic
840558,iOS,admob
842988,iOS,organic
845270,web,organic
845276,web,admob
845282,web,organic
845342,web,admob
847700,web,admob
847702,web,admob
847744,web,admob
850098,web,organic
850140,web,admob
854870,android,admob
854952,android,organic
857292,android,organic
857332,android,organic
857360,android,organic
857374,android,admob
859710,iOS,organic
859750,iOS,admob
862106,iOS,organic
862120,iOS,admob
862132,iOS,organic
864498,iOS,admob
864508,iOS,admob
866904,iOS,admob
866990,iOS,organic
869382,iOS,admob
871672,iOS,admob
871688,iOS,admob
871696,iOS,admob
871730,iOS,admob
871732,iOS,admob
871736,iOS,admob
874144,iOS,admob
876528,iOS,admob
876560,iOS,organic
876578,iOS,admob
876586,iOS,admob
878890,iOS,admob
878948,iOS,admob
883710,web,organic
883728,web,organic
883734,web,admob
886096,web,organic
886156,web,organic
886166,web,admob
890970,iOS,organic
893310,iOS,organic
893350,iOS,organic
677366,web,organic
679724,android,tapjoy
679754,android,tapjoy
682214,android,tapjoy
684634,android,tapjoy
684642,android,tapjoy
686912,android,organic
686922,android,tapjoy
686996,android,tapjoy
689406,android,tapjoy
689410,android,organic
691792,iOS,tapjoy
691808,iOS,tapjoy
694150,iOS,tapjoy
694156,iOS,tapjoy
694160,iOS,tapjoy
698960,iOS,tapjoy
701346,iOS,tapjoy
701368,iOS,tapjoy
706164,iOS,tapjoy
708586,iOS,tapjoy
711032,iOS,organic
713324,iOS,tapjoy
713346,iOS,tapjoy
713350,iOS,organic
713370,iOS,tapjoy
715780,web,organic
718138,web,organic
718186,web,tapjoy
718216,web,tapjoy
720574,android,organic
720594,android,organic
722910,android,tapjoy
722972,android,organic
722978,android,tapjoy
722980,android,organic
727792,android,organic
730168,iOS,tapjoy
730190,iOS,organic
730238,iOS,tapjoy
732568,iOS,tapjoy
732604,iOS,organic
735004,iOS,organic
737350,iOS,tapjoy
737390,iOS,organic
739812,iOS,tapjoy
742172,iOS,tapjoy
742196,iOS,organic
744506,iOS,tapjoy
746968,web,tapjoy
747004,web,tapjoy
747038,web,tapjoy
749334,web,tapjoy
749392,web,tapjoy
751752,web,tapjoy
751820,web,tapjoy
751838,web,tapjoy
754128,android,organic
756546,android,organic
756576,android,organic
756598,android,organic
758932,android,organic
758964,android,tapjoy
758974,android,tapjoy
763776,iOS,organic
763808,iOS,organic
766206,iOS,tapjoy
768544,iOS,organic
770936,iOS,organic
770994,iOS,tapjoy
773350,iOS,organic
773428,iOS,organic
775812,web,organic
778170,android,organic
778178,android,organic
782936,android,admob
782958,android,admob
787742,android,admob
787772,android,admob
792530,android,admob
792558,android,admob
794962,iOS,admob
795028,iOS,admob
797416,iOS,organic
799744,iOS,organic
799746,iOS,organic
799766,iOS,organic
802134,iOS,organic
802188,iOS,organic
807006,web,admob
809330,web,organic
809336,web,admob
809344,web,admob
809356,web,organic
809364,web,admob
809404,web,admob
809408,web,admob
811822,web,admob
814158,android,admob
814212,android,organic
816554,android,organic
816622,android,organic
818966,android,admob
823754,android,admob
823830,android,admob
828580,iOS,organic
830956,iOS,organic
830960,iOS,admob
830982,iOS,organic
833348,iOS,admob
833382,iOS,admob
833398,iOS,organic
833434,iOS,organic
835776,iOS,organic
835780,iOS,admob
835802,iOS,organic
838168,iOS,organic
840528,iOS,admob
840564,iOS,organic
840574,iOS,organic
842916,iOS,organic
845370,web,organic
852522,android,organic
852576,android,organic
852580,android,organic
854960,android,organic
854976,android,organic
855000,android,admob
855018,android,organic
857398,android,organic
859804,iOS,admob
862146,iOS,admob
862160,iOS,admob
866948,iOS,admob
869360,iOS,admob
869392,iOS,admob
871786,iOS,organic
871820,iOS,organic
871828,iOS,organic
874178,iOS,organic
874236,iOS,admob
878944,iOS,admob
883832,web,organic
883838,web,admob
890934,iOS,organic
890936,iOS,organic
890938,iOS,organic
890990,iOS,organic
890994,iOS,organic
890998,iOS,organic
891008,iOS,organic
893342,iOS,organic
677406,web,organic
677424,web,organic
679818,android,tapjoy
679864,android,tapjoy
679884,android,tapjoy
682244,android,organic
684570,android,tapjoy
684598,android,tapjoy
684616,android,tapjoy
687010,android,tapjoy
687026,android,organic
687078,android,tapjoy
687080,android,tapjoy
689436,android,tapjoy
691800,iOS,organic
691820,iOS,tapjoy
691858,iOS,tapjoy
694182,iOS,tapjoy
696606,iOS,tapjoy
696622,iOS,tapjoy
696634,iOS,organic
699030,iOS,tapjoy
701410,iOS,tapjoy
701422,iOS,tapjoy
701440,iOS,organic
701450,iOS,tapjoy
701470,iOS,organic
703814,iOS,tapjoy
703836,iOS,organic
706172,iOS,organic
706188,iOS,organic
706250,iOS,tapjoy
706252,iOS,tapjoy
708570,iOS,tapjoy
708580,iOS,tapjoy
708598,iOS,tapjoy
708652,iOS,tapjoy
710998,iOS,tapjoy
711010,iOS,tapjoy
713426,iOS,tapjoy
713454,iOS,tapjoy
713482,iOS,organic
715822,web,tapjoy
715826,web,organic
715848,web,organic
715878,web,tapjoy
720618,android,organic
720622,android,organic
720626,android,tapjoy
720658,android,tapjoy
720668,android,tapjoy
720678,android,tapjoy
727852,android,tapjoy
727866,android,tapjoy
732586,iOS,tapjoy
732646,iOS,tapjoy
732654,iOS,organic
737442,iOS,tapjoy
737464,iOS,organic
739834,iOS,organic
744632,iOS,organic
744640,iOS,tapjoy
744650,iOS,tapjoy
746972,web,tapjoy
749382,web,tapjoy
749426,web,tapjoy
751776,web,tapjoy
754236,android,organic
754238,android,organic
754246,android,tapjoy
756616,android,organic
756622,android,organic
756640,android,organic
756642,android,organic
756652,android,tapjoy
756658,android,organic
759052,android,organic
763814,iOS,organic
763846,iOS,organic
766208,iOS,tapjoy
766216,iOS,organic
768656,iOS,organic
768668,iOS,organic
770980,iOS,organic
771008,iOS,organic
771056,iOS,organic
773416,iOS,organic
775822,web,organic
778220,android,admob
778286,android,admob
780598,android,admob
780604,android,organic
780634,android,admob
780638,android,admob
780652,android,admob
782992,android,admob
785410,android,organic
785420,android,admob
785422,android,admob
785436,android,organic
785450,android,organic
785476,android,admob
787846,android,organic
790184,android,admob
792588,android,admob
792662,android,admob
794970,iOS,organic
794980,iOS,admob
795036,iOS,organic
795042,iOS,organic
795044,iOS,organic
797452,iOS,admob
797456,iOS,organic
799866,iOS,admob
802270,iOS,organic
804602,iOS,admob
804608,iOS,organic
804632,iOS,organic
804640,iOS,organic
804642,iOS,organic
806984,web,admob
807040,web,organic
809430,web,admob
811800,web,admob
811810,web,organic
811818,web,admob
814188,android,organic
814204,android,admob
814236,android,admob
814242,android,admob
816632,android,admob
821400,android,organic
821414,android,organic
821416,android,admob
821448,android,admob
823780,android,admob
826254,android,admob
828608,iOS,admob
828612,iOS,admob
828678,iOS,admob
830990,iOS,organic
833408,iOS,admob
833420,iOS,organic
835810,iOS,organic
835822,iOS,organic
838236,iOS,admob
840666,iOS,admob
843022,iOS,organic
843030,iOS,organic
845388,web,admob
845422,web,organic
845426,web,admob
847810,web,admob
847818,web,organic
847846,web,organic
847852,web,admob
847868,web,admob
850198,web,admob
850234,web,admob
850250,web,admob
850280,web,admob
852648,android,organic
852654,android,organic
852674,android,organic
855038,android,organic
859778,iOS,admob
859784,iOS,organic
859868,iOS,organic
862240,iOS,organic
864594,iOS,admob
864614,iOS,admob
864616,iOS,admob
867048,iOS,admob
869404,iOS,organic
869416,iOS,admob
869472,iOS,admob
869476,iOS,admob
871812,iOS,organic
871830,iOS,admob
871838,iOS,admob
874192,iOS,admob
874226,iOS,admob
874228,iOS,admob
879028,iOS,admob
879030,iOS,organic
881410,iOS,organic
881426,iOS,organic
881428,iOS,admob
881454,iOS,admob
883770,web,organic
883846,web,admob
886280,web,organic
888578,android,organic
888584,android,organic
888636,android,organic
891034,iOS,organic
891046,iOS,organic
891068,iOS,organic
891088,iOS,organic
893408,iOS,organic
893478,iOS,organic
678440,android,tapjoy
680808,android,tapjoy
680864,android,tapjoy
685628,android,tapjoy
687960,android,tapjoy
687964,android,tapjoy
690416,android,tapjoy
692808,iOS,tapjoy
692858,iOS,tapjoy
695194,iOS,tapjoy
695216,iOS,organic
695256,iOS,tapjoy
697630,iOS,organic
697654,iOS,tapjoy
700034,iOS,tapjoy
702444,iOS,organic
704786,iOS,tapjoy
704842,iOS,tapjoy
709596,iOS,tapjoy
709630,iOS,tapjoy
709636,iOS,tapjoy
712030,iOS,organic
712056,iOS,tapjoy
712092,iOS,tapjoy
716760,web,organic
716776,web,organic
716806,web,tapjoy
719214,web,organic
719236,web,tapjoy
719242,web,tapjoy
719254,web,tapjoy
721610,android,tapjoy
721644,android,organic
723996,android,organic
724016,android,tapjoy
724024,android,organic
726384,android,organic
726394,android,organic
728818,iOS,tapjoy
728824,iOS,tapjoy
728844,iOS,tapjoy
731190,iOS,tapjoy
731234,iOS,organic
733606,iOS,tapjoy
736020,iOS,organic
740830,iOS,tapjoy
740860,iOS,tapjoy
740862,iOS,tapjoy
740878,iOS,tapjoy
743274,iOS,organic
745626,iOS,tapjoy
748022,web,tapjoy
748080,web,organic
750454,web,tapjoy
752806,web,tapjoy
752812,web,tapjoy
757600,android,organic
757604,android,organic
760002,android,organic
764852,iOS,organic
764864,iOS,organic
767240,iOS,organic
771966,iOS,organic
772050,iOS,tapjoy
774398,web,organic
774448,web,organic
776814,web,organic
779190,android,organic
779194,android,admob
779222,android,organic
784014,android,admob
784042,android,admob
786396,android,organic
788844,android,admob
791250,android,admob
791272,android,organic
791276,android,admob
793580,iOS,organic
793610,iOS,organic
795994,iOS,organic
796026,iOS,organic
796050,iOS,admob
800830,iOS,organic
800866,iOS,organic
800872,iOS,organic
803176,iOS,organic
803236,iOS,organic
805602,iOS,admob
805624,iOS,organic
805632,iOS,organic
808000,web,admob
810410,web,admob
812804,web,organic
815186,android,admob
815188,android,organic
815200,android,organic
815232,android,admob
817612,android,admob
817652,android,admob
820022,android,admob
822392,android,organic
822406,android,organic
824796,android,organic
824798,android,organic
824826,android,organic
827238,android,admob
827244,android,admob
829664,iOS,organic
829676,iOS,admob
831998,iOS,admob
832028,iOS,admob
834414,iOS,organic
834448,iOS,admob
836796,iOS,organic
839208,iOS,organic
839222,iOS,organic
839224,iOS,organic
841610,iOS,organic
841666,iOS,organic
841668,iOS,admob
844046,iOS,admob
844070,iOS,admob
846386,web,admob
848802,web,admob
848836,web,admob
853580,android,admob
855996,android,organic
856074,android,organic
858386,android,organic
858428,android,admob
858462,android,admob
858470,android,admob
863236,iOS,organic
865624,iOS,organic
868010,iOS,admob
868046,iOS,admob
870400,iOS,admob
870464,iOS,admob
870482,iOS,organic
870486,iOS,admob
872786,iOS,admob
872812,iOS,organic
875228,iOS,admob
875244,iOS,admob
875246,iOS,admob
875256,iOS,admob
877614,iOS,organic
877620,iOS,organic
877682,iOS,admob
877694,iOS,admob
880000,iOS,organic
880040,iOS,admob
884842,web,organic
884860,web,organic
884878,web,admob
887258,web,organic
887264,web,admob
889608,android,organic
889628,android,organic
889644,android,organic
892048,iOS,organic
678572,android,tapjoy
678618,android,tapjoy
678630,android,tapjoy
678640,android,tapjoy
681048,android,tapjoy
683384,android,tapjoy
683404,android,organic
683454,android,tapjoy
685780,android,tapjoy
685798,android,tapjoy
688190,android,tapjoy
688242,android,tapjoy
688248,android,organic
688254,android,organic
690610,android,organic
690638,android,organic
690662,android,tapjoy
693046,iOS,tapjoy
695392,iOS,tapjoy
695446,iOS,tapjoy
